release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-08-07,Thrift Store Halos,¡Mayday!,#124,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_7/Mayday-%20Thrift%20Store%20Halos.jpg,https://open.spotify.com/track/22Q8HQUmjMKynWxfQs91wt,https://music.apple.com/us/album/amnesia/546958130?i=546958292
2025-08-07,Compton,Dr. Dre,#2,Gold,173148096,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_7/DrDre-compton.jpg,https://open.spotify.com/track/0O6cYePgIBlMQ0pAFate3q,https://music.apple.com/us/album/compton-feat-dr-dre/1440818890?i=1440819150
2025-08-07,You Disgust Me,Gangrene,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_7/You_Disgust_Me.jpg,https://open.spotify.com/track/7KhZVVN7S1J3L53OWXSmUl,https://music.apple.com/us/album/reversals/1569903276?i=1569903278
2025-08-07,The Hangover,Obie Trice,#8,,4127258,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_7/Thehangovercover.jpg,https://open.spotify.com/track/37p6XhpbcE4KZtGGRDRrjG,https://music.apple.com/us/album/obies-tidal/1008868583?i=1008869079
2025-08-08,Down by Law,MC Shan,,,4914479,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Down_by_Law_(MC_Shan_album).jpg,https://open.spotify.com/album/7dGOQivJGmloDSip5RLlXE,https://music.apple.com/us/album/down-by-law/322126261?i=322126297
2025-08-08,Straight Outta Compton,N.W.A,#37,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/StraightOuttaCompton.jpg,https://open.spotify.com/track/6KIKRz9eSTXdNsGUnomdtW,https://music.apple.com/us/album/straight-outta-compton/1478946356?i=1478946359
2025-08-08,I Gotta Habit,Cool C,,,1292921,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Cool_c_habit.jpg,https://open.spotify.com/track/6MtGOvzYzARUf4M4nUb00s,https://music.apple.com/us/album/i-gotta-habit/1396230663?i=1396231212
2025-08-08,Art Official Intelligence: Mosaic Thump,De La Soul,#9,,16700762,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/De%20La%20Soul-%20Art%20Official%20Intelligence_%20Mosaic%20Thump.jpg,https://open.spotify.com/track/6Epbp3MOBM6UnFHyJokEAI,https://music.apple.com/us/album/spitkicker-com-say-r/1673761955?i=1673761956
2025-08-08,Bottle of Humans,Sole,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Bottleofhumansalbum.jpg,https://open.spotify.com/track/3hyydmtRGTps6X6PswAffh,https://music.apple.com/us/album/bottle-of-humans/272918490?i=272918531
2025-08-08,Made in Brooklyn,Masta Killa,#1,Gold,1922919,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Masta_Killa_-_Made_in_Brooklyn.jpg,https://open.spotify.com/track/6Yvfsds2oNCdkIgGuWdmkq,https://music.apple.com/us/album/brooklyn-king/1201001340?i=1201001564
2025-08-08,Port of Miami,Rick Ross,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Port_of_miami.jpg,https://open.spotify.com/track/3hQCHzkE5oSA3F1xM8bpcM,https://music.apple.com/us/album/push-it/1440636672?i=1440636686
2025-08-08,Watch the Throne,Jay-Z & Kanye West,#1,Platinum,3388537554,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Watch_The_Throne.jpg,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,https://music.apple.com/us/album/girls-girls-girls/1440935272?i=1440935357
2025-08-08,Imperius Rex,Sean Price,#192,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_8/Imperius_Rex.jpg,https://open.spotify.com/track/06N0bvWT2JDBsNUdDfDzV1,https://music.apple.com/us/album/imperius-rex/1253623221?i=1253623231
2025-08-09,6 Feet Deep,Gravediggaz,#36,,28675956,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Grave6feetdeep.jpg,https://open.spotify.com/track/78mdgI1Omm6awsXPYa3W9B,https://music.apple.com/us/album/6-feet-deep/305647794?i=305648104
2025-08-09,Riders of the Storm: The Underwater Album,Boogiemonsters,,,602461,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Riders_of_the_Storm.jpg,https://open.spotify.com/track/0mxLrfpaOda7TI4GcMl7Uo,https://music.apple.com/us/album/riders-of-the-storm/1443586144?i=1443587031
2025-08-09,Searching for Jerry Garcia,Proof,#65,,7256608,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/ProofSearchingForJerryGarcia.jpg,https://open.spotify.com/track/5hhUIEf5uoiztopZxKsqlA,https://music.apple.com/us/album/clap-wit-me/1661090179?i=1661090359
2025-08-09,Ilyich,Equipto,,,190626,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Equipto-%20Ilyich..jpg,https://open.spotify.com/track/2eUvWppCB2lsJiV3VjOYc4,https://music.apple.com/us/album/call-on-me/1049944553?i=1049946419
2025-08-09,"Blood, Sweat & Tears",Ace Hood,#8,,87206448,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/BLOODSWEATANDTEARS.jpg,https://open.spotify.com/track/0JFAFOHpxu8oOEU8yUUqqZ,https://music.apple.com/us/album/dont-sweat-the-technics-dubplatestyle/448830316?i=448830390
2025-08-09,The EP,Fat Killahz,,,27133,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Fat%20Killahz-%20The%20EP.jpg,https://open.spotify.com/track/02GwjDK3vKUbugNWYVjqWM,https://music.apple.com/us/album/the-game/81597248?i=81597214
2025-08-09,Ferrari Boyz,Gucci Mane & Waka Flocka Flame,#20,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Ferrari_boyz_.jpg,https://open.spotify.com/track/5EPQXIxxry2D99lq31Hdu7,https://music.apple.com/us/album/10am-save-the-world-feat-gucci-mane/1441065529?i=1441065538
2025-08-09,Red-Headed Stepchild,Kutt Calhoun,,,7070011,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Kutt%20Calhoun-%20Red-Headed%20Stepchild.jpg,https://open.spotify.com/track/2Gxp9C8mcTbxE7wBIRhxmU,https://music.apple.com/us/album/im-forever/719321031?i=719321037
2025-08-09,Success Is Certain,Royce da 5\,#25,,17502180,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Success%20Is%20Certain.jpg,https://open.spotify.com/track/7jHaPsQO2U26ri31T3Sco5,https://music.apple.com/us/album/im-fresh/1452716353?i=1452716477
2025-08-09,24 Hour Karate School 2,Ski Beatz,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Ski%20Beatz-24%20Hour%20Karate%20School%202.jpg,https://open.spotify.com/track/7JT1anCKUwA9jdB6x6yrU1,
2025-08-09,Dirtbag,Blueface,,,487563309,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Blueface-%20Dirtbag.jpg,https://open.spotify.com/track/7o7VuRSk75dVoOtQyT7aEt,https://music.apple.com/us/album/bleed-it/1475191132?i=1475191385
2025-08-09,The Iliad is Dead and the Odyssey is Over,Murs and 9th Wonder,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Murs%20and%209th%20Wonder-%20The%20Iliad%20is%20Dead%20and%20the%20Odyssey%20is%20Over.jpg,https://open.spotify.com/track/1aF1yp2NLA0WUw0BShb3lk,https://music.apple.com/us/album/the-hulk/1465840619?i=1465840622
2025-08-09,Port of Miami 2,Rick Ross,#2,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Port_of_Miami_2_by_Rick_Ross.jpeg,https://open.spotify.com/track/1rX5L6pyl3rVWb55D8Cprr,https://music.apple.com/us/album/push-it/1440636672?i=1440636686
2025-08-09,Trippie Redd,Trippie Redd,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Trippie_Redd_-_!.png,https://open.spotify.com/track/1xmvq1fYLs9TEgikaFilGW,https://music.apple.com/us/album/who-needs-love/1780519226?i=1780519473
2025-08-09,Bumps & Bruises,Ugly God,#46,,89182957,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_9/Bumps_&_Bruises.jpg,https://open.spotify.com/track/4vRa2VvGJ9AWhsNYnzEXlT,https://music.apple.com/us/album/bumps-bruises-deluxe/1474211072
2025-08-10,The Four Horsemen,Ultramagnetic MCs,,,1251215,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Ultramagnetic%20MCs-%20The%20Four%20Horsemen.jpeg,https://open.spotify.com/track/2ypq8AZkyykLqahgFeisXa,https://music.apple.com/us/album/we-are-the-horsemen/1565362633?i=1565362634
2025-08-10,A Musical Massacre,The Beatnuts,#35,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/The%20Beatnuts-%20A%20Musical%20Massacre.jpg,https://open.spotify.com/track/1n6pgjMma0nsl4jyMzmjxQ,https://music.apple.com/us/album/puffin-on-a-cloud/407783188?i=407783268
2025-08-10,Black Elvis/Lost in Space,Kool Keith,#180,,3516261,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Black_Elvis.jpg,https://open.spotify.com/track/5NMZVAjT1GXXIWY4gXOP9l,https://music.apple.com/us/album/lost-in-space-feat-black-silver-the-navigator/1476858289?i=1476858587
2025-08-10,Violator: The Album,Various Artists,#8,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Violator_The_Album.jpg,https://open.spotify.com/track/5CWvCGlzmTX3BtcA2UXwne,https://music.apple.com/us/album/intro/1442913630?i=1442913652
2025-08-10,Fire in the Hole,Brand Nubian,,,606643,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Fire_in_da_Hole.jpg,https://open.spotify.com/track/7v7fHqG3R7jACPWWIx3Vk8,https://music.apple.com/us/album/still-livin-in-the-ghetto/257912002?i=257913125
2025-08-10,B.L.E.V.E.,Kutt Calhoun,,,571719,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Kutt-calhoun-b.l.e.v.e.jpg,https://open.spotify.com/track/5n227qGaJcbg2mLTVianCQ,https://music.apple.com/us/album/hip-hop-warning/1750486061?i=1750486309
2025-08-10,Amerikaz Nightmare,Mobb Deep,#4,,30974583,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Amerikaz_Nightmare.jpg,https://open.spotify.com/track/7m7fHqG3R7jACPWWIx3Vk8,https://music.apple.com/us/album/amerikaz-nightmare/304770712?i=304770716
2025-08-10,Barn of the Naked Dead,Mr. Hyde,,,2719501,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Mr.%20Hyde-%20Barn%20of%20the%20Naked%20Dead.jpeg,https://open.spotify.com/track/7e4M2OtUFLVhr4aKjH6Vmj,https://music.apple.com/us/album/barn-of-the-naked-dead-2024-remaster/1758620620?i=1758620842
2025-08-10,Godfather Buried Alive,Shyne,#3,Gold,17185065,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Shyne-Godfather%20Buried%20Alive.jpg,https://open.spotify.com/track/3QdtKjb9DNrW1it19Prfio,https://music.apple.com/us/album/godfather/1445879100?i=1445879419
2025-08-10,Nasty As I Wanna Be,Dirt Nasty,,,5841771,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Dirt_Nasty_Nasty_As_I_Wanna_Be_.jpg,https://open.spotify.com/track/2dcNtdDp0zbmvMJsVICIfe,https://music.apple.com/us/album/nasty-as-i-wanna-be/475170756?i=475170757
2025-08-10,The Death Of Me,Ahmad,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/The_Death_of_Me.jpg,https://open.spotify.com/track/0lm741vU5udVxPUEmkMtw9,https://music.apple.com/us/album/i-might-need-security/1413914842?i=1413914843
2025-08-10,Forever,DJ Screw,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/DJ%20Screw-Forever.jpg,https://open.spotify.com/track/18YqtlXKSSZONCyGMqFhdp,https://music.apple.com/us/album/botany-st-intro-feat-blade-king-dj-screw/897903451?i=897903480
2025-08-10,Quarantine,GRITS,,,2549147,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/GRITS-%20Quarantine.jpg,https://open.spotify.com/track/7eAJQQSVv6xsPZyhAUZSfm,https://music.apple.com/us/album/grit/1537629096?i=1537629107
2025-08-10,Tripping On This Journey,LMNO,#10,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/LMNO-Tripping%20On%20This%20Journey.jpg,https://open.spotify.com/track/39PmNHf8HzUmhxrql2J6Rf,
2025-08-10,Live From The MPC 60,Ayatollah,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Ayatollah-Live%20From%20The%20MPC%2060%20.jpg,https://open.spotify.com/track/46ALEYKiXK0zluns0uyNBY,
2025-08-10,Thizz City,Messy Marv,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Messy%20Marv-%20Thizz%20City.jpg,https://open.spotify.com/track/2551UNAPSPhAfwtEg4Bsz4,https://music.apple.com/us/album/thizz-city/1227106608?i=1227107109
2025-08-10,20 Odd Years Volume 3: Albuquerque,Buck 65,,,5309546,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Buck%2065-%2020%20Odd%20Years%20Volume%203_%20Albuquerque.jpeg,https://open.spotify.com/track/57A47w88MZgLk1aw8vrkNF,https://music.apple.com/us/album/cold-steel-drum/384594938?i=384594944
2025-08-10,Trill O.G. (Screwed & Chopped),Bun B & DJ Michael “5000” Watts,#1,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Bun%20B%20%20DJ%20Michael-Trill%20O.G.jpg,https://open.spotify.com/track/3yqoD9SYDfwvNEdU2NEpFx,https://music.apple.com/us/album/draped-up/710161980?i=710162368
2025-08-10,Futuristic Rowdy Bounty Hunter,Lord Infamous,#37,,180617,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Lord%20Infamous-%20Futuristic%20Rowdy%20Bounty%20Hunter.jpg,https://open.spotify.com/track/5Z9gr5591aR5EX0rzNeyov,https://music.apple.com/us/album/dunigans-feat-lord-infamous/1040310284?i=1040311034
2025-08-10,Queen,Nicki Minaj,#2,Platinum,3546738770,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Nicki%20Minaj-Queen.jpg,https://open.spotify.com/track/5X6ECdRsE0HDt4CcS8iEKP,https://music.apple.com/us/album/pills-n-potions/1781361306?i=1781361806
2025-08-10,"Life's a Trip",Trippie Redd,#4,Platinum,2109562516,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_10/Trippie%20Redd-%20Life's%20a%20Trip.jpg",https://open.spotify.com/track/1pfwOQKJsRRBf6NdYO4Qog,https://music.apple.com/us/album/bang/1711605923?i=1711606438
2025-08-11,Free,Prince Markie Dee,#134,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Free_Prince_Markie_Dee_.jpg,https://open.spotify.com/track/0KOOvzWy6GK376MB9pnJMO,https://music.apple.com/us/album/typical-reasons-swing-my-way/1445955067?i=1445955070
2025-08-11,Put Ya Boots On,Double X Posse,,,870505,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Put_Ya_Boots_On.png,https://open.spotify.com/track/52kHNxsJgmzq6u5wfX8XEA,https://music.apple.com/us/album/the-headcracker/1424960466?i=1424960788
2025-08-11,Still at Large,Crime Boss,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Crime%20Boss-%20Still%20at%20Large.jpg,https://open.spotify.com/track/0uMY0ZOYpXKHPxuakVtQzs,
2025-08-11,The Element of Surprise,E-40,#13,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/E-40_-_The_Element_of_Surprise.jpg,https://open.spotify.com/track/6nIUP3xiRrrzuhlyqwtfvv,https://music.apple.com/us/album/the-element-of-surprise/304756271?i=304756274
2025-08-11,"The Mix Tape, Vol. III",Funkmaster Flex,#4,Gold,241294,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/The_Mix_Tape_3.jpg,https://open.spotify.com/track/54tPCNc9JVMTwV7zkXQS7B,https://music.apple.com/us/album/flex-outro/304715036?i=304715207
2025-08-11,Dirty Weaponry,Killarmy,#40,,2074185,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Killarmy_-_Dirty_Weaponry.jpg,https://open.spotify.com/track/0C8FswOgvSePV8xH80W0nG,https://music.apple.com/us/album/red-dawn/288108405?i=288108750
2025-08-11,First Family 4 Life,M.O.P.,#80,,7313344,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/First_Family_4_Life.jpg,https://open.spotify.com/track/5kSBuHjpYiyM8W9h1579o5,https://music.apple.com/us/album/down-4-whateva/471196530?i=471196549
2025-08-11,Slaughterhouse,Slaughterhouse,#25,Platinum,3598019,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Slaughterhouse_-_Slaughterhouse.jpg,https://open.spotify.com/track/512GmOfa7bOg5IJcrVHMdy,https://music.apple.com/us/album/psychopath-killer-feat-eminem/1440848958?i=1440848962
2025-08-11,The Golden Age 2,Dizzy Wright,,,22930299,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Dizzy%20Wright-%20The%20Golden%20Age%202.jpg,https://open.spotify.com/track/2dH2t9LZsMMTxn5fOcQ4tp,https://music.apple.com/us/album/word-on-the-streetz/1257603112?i=1257603119
2025-08-11,Manna,Fashawn,,,3788739,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Fashawn-%20Manna.jpg,https://open.spotify.com/track/2fIdeRf1MHHkzJxGaU97go,https://music.apple.com/us/album/manna-moses/1569899777?i=1569899988
2025-08-11,Who Told You to Think??!!?!?!?!,Milo,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Milo-%20Who%20Told%20You%20to%20Think.jpeg,,https://music.apple.com/us/album/who-told-you-to-think/1694551304
2025-08-11,Our World Today,Wordsworth & Sam Brown,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_11/Wordsworth%20&%20Sam%20Brown-%20Our%20World%20Today.jpg,https://open.spotify.com/track/6vDcRzD98P3wV4uIQJCp1U,https://music.apple.com/us/album/no-guts-no-glory/258027564?i=258028596
2025-08-12,Got to Be Tough,MC Shy D,#197,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/MC_Shy_D_-_Got_to_Be_Tough.png,https://open.spotify.com/track/3FzAVUhZasNyKVnnfPxLWP,https://music.apple.com/us/album/ive-got-to-be-tough/889112072?i=889112263
2025-08-12,Hed PE,Hed PE,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Hed_p.e..jpg,https://open.spotify.com/track/4EKxkcaHHu7uYJu6yWDnes,https://music.apple.com/us/album/raise-hell/1769249724?i=1769249924
2025-08-12,The Great Milenko,Insane Clown Posse,#63,Platinum,337405265,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Great_milenko.jpg,https://open.spotify.com/track/2nKZMOEvOyTViP09HxBfXx,https://music.apple.com/us/album/great-milenko/1440912333?i=1440912435
2025-08-12,The Chain Gang Vol. 2,State Property,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/State_Property_-_The_Chain_GangVol2.jpg,https://open.spotify.com/track/4utOySNKfpxN8GcvTXbWdD,https://music.apple.com/us/album/rolling-down-the-freeway/1443118549?i=1443118568
2025-08-12,Only on the Left Side,Daz Dillinger,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Onyontheleftside.gif,https://open.spotify.com/track/6XOOa4A3s4pi67leaEDVFL,https://music.apple.com/us/album/only-on-tha-leftside/384133195?i=384133261
2025-08-12,The Preface,eLZhi,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/00-elzhi-the_preface.jpg,https://open.spotify.com/track/31Z6JKWy3YVipRYSrFs3j5,https://music.apple.com/us/album/the-leak-feat-ayah/1734335407?i=1734335409
2025-08-12,Word on tha Streets,Skatterman & Snug Brim,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Skatterman&SnugBrim-WordOnThaStreets.jpg,https://open.spotify.com/track/6JlyNRkldMVxRtKUf1x6V2,https://music.apple.com/us/album/good-to-me/634558189?i=634558411
2025-08-12,Look What You Made Me,Yung Berg,#20,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Look_What_You_Made_Me.jpeg,,https://music.apple.com/us/album/look-what-you-made-me/286734480?i=286734500
2025-08-12,Unter der Sonne,Apollon Musik,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Apollon%20Musik-%20Unter%20der%20Sonne.jpeg,,https://music.apple.com/us/album/der-erste-echte-sommer/1567409800?i=1567409804
2025-08-12,Sifu Hotman,Sifu Hotman,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Sifu%20Hotman-%20Sifu%20Hotman.jpg,https://open.spotify.com/track/3yqoD9SYDfwvNEdU2NEpFx,
2025-08-12,The Chuuwee Channel,Chuuwee,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Chuuwee-%20The%20Chuuwee%20Channel.jpg,https://open.spotify.com/track/3XPHBCYzv3BbZrw5CsIkeJ,https://music.apple.com/us/album/oracle-feat-chuuwee/1664604030?i=1664604329
2025-08-12,Directors of Photography,Dilated Peoples,#41,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Dilated_Peoples_Directors_of_Photography.jpg,https://open.spotify.com/track/7eFTBXpYJN7ZZKxNP6nIQZ,https://music.apple.com/us/album/directors/1516881652?i=1516881658
2025-08-12,Cellar Door: Terminus Ut Exordium,The Underachievers,#86,,15079013,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Underachievers-cellar-door.jpg,https://open.spotify.com/track/2nqYfQfWlWNwoPHr0duMiF,https://music.apple.com/us/album/incandescent/1596300340?i=1596300345
2025-08-12,Dark Horse,Twista,#40,,10356735,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Twista_Dark_Horse.jpg,https://open.spotify.com/track/30AcynsmhxL8sY7XBkTFmt,https://music.apple.com/us/album/the-dark-horse-feat-tyme/1279468929?i=1279469741
2025-08-12,All You Can Do,Watsky,#33,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/All_You_Can_Do_.jpg,https://open.spotify.com/track/4xi5Cz4KJGaWz0hRvz9mll,https://music.apple.com/us/album/all-you-can-do/1735816414?i=1735816416
2025-08-12,Fishing Blues,Atmosphere,#22,,37785539,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Fishing_blues.jpg,https://open.spotify.com/track/1xcBbuncEKuiSK5E46GCAf,https://music.apple.com/us/album/fishing-blues-feat-the-grouch/1516724338?i=1516725163
2025-08-12,PartyNextDoor 3,PartyNextDoor,#3,Gold,1133114668,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/PartyNextDoor3.jpg,https://open.spotify.com/track/6cEguiQecbXrFlsnMi2ysr,https://music.apple.com/us/album/come-and-see-me/1662161295?i=1662161612
2025-08-12,SremmLife 2,Rae Sremmurd,#4,Platinum,2230140253,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Rae_Sremmurd_-_SremmLife_2.jpg,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,https://music.apple.com/us/album/swang/1440842514?i=1440843397
2025-08-12,III: Broken Things,Dark Side Poet,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_12/Dark%20Side%20Poet-%20III_%20Broken%20Things.jpg,https://open.spotify.com/track/1qmAzGeSwJ2xPr7IXICfZc,
2025-08-13,Feel My Power,MC Hammer,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/MC%20Hammer-%20Feel%20My%20Power.jpg,https://open.spotify.com/track/1jmqBIyLzsw9wTO5BO619l,https://music.apple.com/us/album/feel-my-power/724651219?i=724651720
2025-08-13,Cypress Hill,Cypress Hill,#31,Platinum,"436,132,312",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Cypress_Hill.jpg,https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv,https://music.apple.com/us/album/how-i-could-just-kill-a-man/192754650?i=192754958
2025-08-13,MC Breed & DFC,MC Breed & DFC,#142,,"17,368,424",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/MC_Breed_DFC.jpg,https://open.spotify.com/track/00ReeHCY0FQUyuAUyPJdnk,https://music.apple.com/us/album/gotta-get-mine/494648592?i=494648698
2025-08-13,"Reachin' A Level Of Assassination",Funkytown Pros,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20August%20Album/August_13/Funkytown%20Pros-Reachin'%20A%20Level%20Of%20Assassination.jpg",https://open.spotify.com/track/2XVQdI3m0giGxNrwUhV3yP,
